class,skillId,skillName,placeholderKey,placeholderType,level,value,ratio
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,29,2716,1.0261
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMaxDmgsum},damage,30,2786,1.0258
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,1,94,1.0000
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,2,164,1.7447
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,3,234,1.4268
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,4,303,1.2949
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,5,408,1.3465
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,6,536,1.3137
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,7,688,1.2836
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,8,817,1.1875
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,9,945,1.1567
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,10,1074,1.1365
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,11,1202,1.1192
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,12,1354,1.1265
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,13,1483,1.0953
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,14,1576,1.0627
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,15,1646,1.0444
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,16,1740,1.0571
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,17,1833,1.0534
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,18,1927,1.0513
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,19,2020,1.0483
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,20,2090,1.0347
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,21,2160,1.0335
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,22,2229,1.0319
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,23,2299,1.0314
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,24,2368,1.0300
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,25,2438,1.0296
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,26,2508,1.0287
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,27,2577,1.0275
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,28,2647,1.0272
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,29,2716,1.0261
sorcerer,15040000,"Firestorm",{se_dmg:1504000011:SkillUIMinDmgsum},damage,30,2786,1.0258
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,1,140,1.0000
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,2,200,1.4286
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,3,259,1.2950
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,4,349,1.3475
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,5,459,1.3152
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,6,589,1.2832
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,7,699,1.1868
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,8,809,1.1574
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,9,919,1.1360
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,10,1029,1.1197
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,11,1160,1.1273
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,12,1269,1.0940
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,13,1350,1.0638
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,14,1409,1.0437
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,15,1489,1.0568
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,16,1570,1.0544
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,17,1650,1.0510
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,18,1730,1.0485
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,19,1789,1.0341
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,20,1849,1.0335
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,21,1909,1.0324
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,22,1968,1.0309
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,23,2028,1.0305
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,24,2087,1.0291
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,25,2147,1.0287
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,26,2207,1.0279
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,27,2266,1.0267
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,28,2326,1.0265
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,29,2385,1.0254
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMaxDmgsum},damage,30,2445,1.0252
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,1,140,1.0000
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,2,200,1.4286
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,3,259,1.2950
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,4,349,1.3475
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,5,459,1.3152
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,6,589,1.2832
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,7,699,1.1868
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,8,809,1.1574
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,9,919,1.1360
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,10,1029,1.1197
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,11,1160,1.1273
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,12,1269,1.0940
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,13,1350,1.0638
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,14,1409,1.0437
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,15,1489,1.0568
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,16,1570,1.0544
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,17,1650,1.0510
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,18,1730,1.0485
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,19,1789,1.0341
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,20,1849,1.0335
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,21,1909,1.0324
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,22,1968,1.0309
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,23,2028,1.0305
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,24,2087,1.0291
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,25,2147,1.0287
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,26,2207,1.0279
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,27,2266,1.0267
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,28,2326,1.0265
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,29,2385,1.0254
sorcerer,15050000,"Blaze",{se_dmg:1505000011:SkillUIMinDmgsum},damage,30,2445,1.0252
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,1,670,1.0000
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,2,861,1.2851
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,3,1021,1.1858
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,4,1182,1.1577
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,5,1342,1.1354
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,6,1503,1.1200
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,7,1693,1.1264
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,8,1854,1.0951
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,9,1971,1.0631
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,10,2058,1.0441
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,11,2175,1.0569
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,12,2292,1.0538
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,13,2409,1.0510
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,14,2526,1.0486
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,15,2613,1.0344
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,16,2700,1.0333
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,17,2787,1.0322
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,18,2874,1.0312
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,19,2961,1.0303
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,20,3048,1.0294
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,21,3135,1.0285
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,22,3222,1.0278
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,23,3309,1.0270
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,24,3396,1.0263
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,25,3483,1.0256
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,26,3570,1.0250
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,27,3657,1.0244
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,28,3744,1.0238
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,29,3831,1.0232
sorcerer,15060000,"Hellfire",{se_dmg:1506000011:SkillUIMinDmgsum},damage,30,3918,1.0227
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,1,1072,1.0000
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,2,1377,1.2845
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,3,1634,1.1866
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,4,1891,1.1573
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,5,2148,1.1359
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,6,2404,1.1192
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,7,2709,1.1269
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,8,2966,1.0949
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,9,3153,1.0630
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,10,3292,1.0441
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,11,3480,1.0571
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,12,3667,1.0537
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,13,3854,1.0510
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,14,4041,1.0485
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,15,4180,1.0344
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,16,4320,1.0335
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,17,4459,1.0322
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,18,4598,1.0312
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,19,4737,1.0302
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,20,4876,1.0293
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,21,5016,1.0287
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,22,5155,1.0277
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,23,5294,1.0270
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,24,5433,1.0263
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,25,5572,1.0256
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,26,5712,1.0251
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,27,5851,1.0243
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,28,5990,1.0238
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,29,6129,1.0232
sorcerer,15060000,"Hellfire",{se_dmg:1506000311:SkillUIMaxDmgsum},damage,30,6268,1.0227
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,1,77,1.0000
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,2,115,1.4935
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,3,153,1.3304
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,4,191,1.2484
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,5,249,1.3037
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,6,320,1.2851
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,7,403,1.2594
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,8,474,1.1762
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,9,545,1.1498
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,10,615,1.1284
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,11,686,1.1154
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,12,770,1.1224
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,13,840,1.0909
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,14,892,1.0619
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,15,930,1.0426
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,16,982,1.0559
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,17,1033,1.0519
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,18,1084,1.0494
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,19,1136,1.0480
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,20,1174,1.0335
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,21,1213,1.0332
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,22,1251,1.0313
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,23,1289,1.0304
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,24,1327,1.0295
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,25,1366,1.0294
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,26,1404,1.0278
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,27,1442,1.0271
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,28,1480,1.0264
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,29,1519,1.0264
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMaxDmgsum},damage,30,1557,1.0250
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,1,77,1.0000
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,2,115,1.4935
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,3,153,1.3304
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,4,191,1.2484
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,5,249,1.3037
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,6,320,1.2851
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,7,403,1.2594
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,8,474,1.1762
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,9,545,1.1498
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,10,615,1.1284
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,11,686,1.1154
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,12,770,1.1224
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,13,840,1.0909
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,14,892,1.0619
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,15,930,1.0426
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,16,982,1.0559
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,17,1033,1.0519
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,18,1084,1.0494
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,19,1136,1.0480
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,20,1174,1.0335
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,21,1213,1.0332
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,22,1251,1.0313
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,23,1289,1.0304
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,24,1327,1.0295
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,25,1366,1.0294
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,26,1404,1.0278
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,27,1442,1.0271
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,28,1480,1.0264
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,29,1519,1.0264
sorcerer,15090000,"Ice Chain",{se_dmg:1509000011:SkillUIMinDmgsum},damage,30,1557,1.0250
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,1,275,1.0000
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,2,369,1.3418
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,3,486,1.3171
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,4,624,1.2840
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,5,740,1.1859
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,6,856,1.1568
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,7,973,1.1367
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,8,1089,1.1192
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,9,1227,1.1267
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,10,1344,1.0954
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,11,1428,1.0625
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,12,1492,1.0448
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,13,1576,1.0563
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,14,1661,1.0539
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,15,1746,1.0512
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,16,1831,1.0487
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,17,1894,1.0344
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,18,1957,1.0333
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,19,2020,1.0322
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,20,2083,1.0312
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,21,2146,1.0302
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,22,2209,1.0294
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,23,2272,1.0285
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,24,2335,1.0277
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,25,2399,1.0274
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,26,2462,1.0263
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,27,2525,1.0256
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,28,2588,1.0250
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,29,2651,1.0243
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMaxDmgsum},damage,30,2714,1.0238
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMinDmgsum},damage,1,275,1.0000
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMinDmgsum},damage,2,369,1.3418
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMinDmgsum},damage,3,486,1.3171
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMinDmgsum},damage,4,624,1.2840
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMinDmgsum},damage,5,740,1.1859
sorcerer,15110000,"Winter's Shackles",{se_dmg:1511000011:SkillUIMinDmgsum},damage,6,856,1.1568
